source_date,original_source,vessel_name,imo,ircs,mmsi,national_registry,vessel_flag_alpha3,sprfmo_vessel_id,vessel_type,gear_type_fao,length_metric_type,length_value,length_unit,gross_tonnage_value,gross_tonnage_unit,gross_register_tonnage_value,gross_register_tonnage_unit,moulded_depth_value,moulded_depth_unit,beam_value,beam_unit,engine_power_value,engine_power_unit,fish_hold_volume_value,fish_hold_volume_unit,build_year,build_location,build_country_id,authorization_status,auth_start_date,auth_end_date,flag_registered_date,authorizing_country_id,participant_group,previous_names,previous_flag,port_registry
2025-08-26,SPRFMO,EPERVA 44,8965971.0,CB3537,,2169,CHL,,SP,02.9,length_loa,30.05,METER,,,194.06,,3.68,METER,7.65,METER,714.28,KW,277.24,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-20,2022-11-21,2007-08-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 46,8965983.0,CB3539,,2207,CHL,,SP,02.9,length_loa,27.57,METER,184.0,,,,3.93,METER,7.75,METER,633.76,KW,300.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-27,2022-11-21,2007-08-27,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 48,8966030.0,CB2208,,2235,CHL,,SP,02.9,length_loa,31.27,METER,,,206.11,,4.27,METER,7.96,METER,633.76,KW,275.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-08,2022-11-10,2007-08-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 49,7212030.0,CB3542,,2236,CHL,,SP,02.9,length_loa,32.85,METER,,,301.0,,4.24,METER,8.32,METER,790.34,KW,347.1,CUBIC_METER,,PER,PER,AUTHORIZED,2007-07-31,2999-12-31,2007-07-31,CHL,,Tacna 8,PER,Valparaíso
2025-08-26,SPRFMO,EPERVA 50,7207176.0,CB2118,,2253,CHL,,SP,02.9,length_loa,36.66,METER,,,220.82,,3.48,METER,8.0,METER,615.12,KW,347.1,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-31,2022-11-10,2007-07-31,CHL,,Tacna 9,PER,Valparaíso
2025-08-26,SPRFMO,EPERVA 51,7117577.0,CB2119,,2254,CHL,,SP,02.9,length_loa,34.31,METER,,,290.0,,4.19,METER,8.32,METER,633.76,KW,347.09,CUBIC_METER,,PER,PER,AUTHORIZED,2007-07-31,2999-12-31,2007-07-31,CHL,,Tacna 10,PER,Valparaíso
2025-08-26,SPRFMO,EPERVA 52,8965969.0,CB3419,,2293,CHL,,SP,02.9,length_loa,30.05,METER,,,175.28,,3.68,METER,7.65,METER,714.28,KW,275.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-20,2022-11-10,2007-08-20,CHL,,Tirana,,Valparaíso
2025-08-26,SPRFMO,EPERVA 56,,CB2543,,2401,CHL,,SP,02.9,length_loa,34.57,METER,216.2,,,,4.06,METER,8.0,METER,633.76,KW,350.0,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-31,2016-10-10,2007-07-31,CHL,,,PER,Valparaíso
2025-08-26,SPRFMO,EPERVA 57,,CB2544,,2422,CHL,,SP,02.9,length_loa,34.09,METER,235.48,,,,3.84,METER,7.92,METER,790.34,KW,350.0,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-31,2016-10-10,2007-07-31,CHL,,,PER,Valparaíso
2025-08-26,SPRFMO,EPERVA 58,8965684.0,CB2868,,2437,CHL,,SP,02.9,length_loa,27.09,METER,201.56,,,,3.56,METER,8.53,METER,633.76,KW,296.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-31,2019-06-27,2007-07-31,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 60,8965725.0,CB3788,,2563,CHL,,SP,02.9,length_loa,27.09,METER,201.56,,,,3.56,METER,8.53,METER,775.42,KW,297.13,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-31,2022-11-10,2007-07-31,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 61,8965751.0,CB3970,,2604,CHL,,SP,02.9,length_loa,29.9,METER,270.0,,,,3.97,METER,8.93,METER,1051.3,KW,391.6,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 62,8965763.0,CB3971,,2632,CHL,,SP,02.9,length_loa,29.9,METER,270.0,,,,3.97,METER,8.93,METER,1051.3,KW,400.0,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 63,8845638.0,CB4587,,2705,CHL,,SP,02.9,length_loa,43.37,METER,480.0,,,,4.88,METER,10.0,METER,1748.43,KW,535.23,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-08,2022-11-10,2007-08-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 64,9101091.0,CB5250,,2798,CHL,,SP,02.9,length_loa,43.37,METER,480.0,,,,4.88,METER,10.0,METER,1849.09,KW,618.28,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 65,9111307.0,CB5697,,2874,CHL,,SP,02.9,length_loa,31.19,METER,328.0,,,,4.3,METER,8.94,METER,1051.3,KW,417.14,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,EPERVA 66,9161405.0,CB5585,,2935,CHL,,SP,02.9,length_loa,29.97,METER,333.0,,,,4.29,METER,8.94,METER,1051.3,KW,419.39,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,ESTURION,,CB2697,,2409,CHL,,SP,02.9,length_loa,34.32,METER,231.94,,,,4.08,METER,7.92,METER,633.76,KW,370.19,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-28,2016-04-19,2007-07-28,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FARO DE HERCULES,8610851.0,CB5143,,2782,CHL,,LL,09.39,length_loa,46.9,METER,752.0,,,,4.2,METER,9.5,METER,1051.3,KW,550.0,CUBIC_METER,,ESP,ESP,UNAUTHORIZED,2007-06-28,2011-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FOCHE,,CB3496,,2111,CHL,,TT,03.19,length_loa,21.95,METER,,,84.09,,2.59,METER,6.63,METER,316.88,KW,138.17,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-28,2016-10-10,2008-07-28,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FOX,,CB4745,,2744,CHL,,SP,02.9,length_loa,47.14,METER,799.0,,,,5.4,METER,10.0,METER,1621.68,KW,981.93,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-20,2008-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FRANCISCO,9055943.0,CB5058,,2815,CHL,,SP,02.9,length_loa,46.0,METER,799.8,,,,6.4,METER,10.4,METER,1599.31,KW,849.41,CUBIC_METER,,CHL,CHL,AUTHORIZED,2013-04-01,2999-12-31,2013-04-01,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FRIOSUR IX,8011718.0,CB5735,,2876,CHL,,TT,03.19,length_loa,47.8,METER,930.0,,,,7.0,METER,11.5,METER,1658.96,KW,537.22,CUBIC_METER,,CAN,CAN,UNAUTHORIZED,2012-01-01,2016-10-10,2007-05-18,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FRIOSUR VIII,8011720.0,CB5643,,2861,CHL,,TT,03.19,length_loa,47.8,METER,930.0,,,,7.0,METER,11.5,METER,1635.7,KW,537.22,CUBIC_METER,,CAN,CAN,UNAUTHORIZED,2007-05-07,2016-10-10,2007-05-07,CHL,,,,Valparaíso
2025-08-26,SPRFMO,FRIOSUR X,7913529.0,CB4820,,2965,CHL,,TT,03.19,length_loa,44.79,METER,902.0,,,,6.87,METER,11.8,METER,1491.2,KW,473.03,CUBIC_METER,,JPN,JPN,UNAUTHORIZED,2012-01-01,2016-10-10,2007-06-01,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GALLETUE,8803745.0,CB2052,,2515,CHL,,SP,02.9,length_loa,40.22,METER,464.7,,,,6.8,METER,8.6,METER,1189.98,KW,650.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-06-14,2011-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GARDAR,7719894.0,CB3798,,2576,CHL,,SP,02.9,length_loa,51.55,METER,798.15,,,,5.48,METER,9.8,METER,1565.76,KW,929.43,CUBIC_METER,,NOR,NOR,UNAUTHORIZED,2013-01-01,2013-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GAVILAN,7015602.0,CB2234,,2274,CHL,,SP,02.9,length_loa,33.5,METER,243.0,,,,3.45,METER,8.03,METER,633.76,KW,350.0,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-31,2022-11-10,2007-07-31,CHL,,Lima 4,PER,Valparaíso
2025-08-26,SPRFMO,GENESIS,,CB2465,,2454,CHL,,SP,02.9,length_loa,32.5,METER,378.0,,,,4.5,METER,8.23,METER,932.0,KW,419.82,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-26,2007-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GENOVEVA,,CB2813,,2427,CHL,,SP,02.9,length_loa,27.74,METER,154.44,,,,3.87,METER,7.95,METER,421.26,KW,250.0,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-12-19,2011-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GLOBALPESCA I,9262376.0,CB7961,,3086,CHL,,LL,09.39,length_loa,55.37,METER,878.0,,,,4.2,METER,10.0,METER,1192.96,KW,1107.0,CUBIC_METER,,TWN,TWN,AUTHORIZED,2007-07-19,2999-12-31,2007-07-19,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GLOBALPESCA II,9262388.0,CB8364,,3110,CHL,,LL,09.39,length_loa,55.37,METER,1197.0,,,,4.2,METER,10.0,METER,1192.96,KW,1107.0,CUBIC_METER,,TWN,TWN,AUTHORIZED,2007-07-19,2999-12-31,2007-07-19,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUALLATIRE,8845755.0,CB4475,,2726,CHL,,SP,02.9,length_loa,43.37,METER,480.0,,,,4.88,METER,10.0,METER,1789.44,KW,534.64,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-20,2022-11-10,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUALPEN,6821078.0,CB2881,,2419,CHL,,SP,02.9,length_loa,45.55,METER,606.0,,,,6.4,METER,8.6,METER,1595.58,KW,820.61,CUBIC_METER,,NOR,NOR,UNAUTHORIZED,2013-01-01,2014-10-10,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUANAYE,7931258.0,CB2762,,2363,CHL,,SP,02.9,length_loa,34.21,METER,249.75,,,,4.09,METER,8.08,METER,633.76,KW,382.0,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-08-08,2022-11-10,2007-08-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUANAYE 2,9042594.0,CB5009,,2759,CHL,,SP,02.9,length_loa,43.08,METER,626.0,,,,5.22,METER,9.5,METER,1621.68,KW,852.3,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2012-01-01,2022-12-01,2009-05-29,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUANAYE 3,8816235.0,CB4129,,2686,CHL,,SP,02.9,length_loa,36.82,METER,525.1,,,,4.55,METER,9.5,METER,1322.69,KW,589.31,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2012-01-01,2014-10-10,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUANAYE 4,9012630.0,CB4553,,2711,CHL,,SP,02.9,length_loa,41.02,METER,563.18,,,,5.5,METER,10.0,METER,1600.06,KW,656.87,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2012-01-01,2014-10-10,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,GUANAYE 5,9012642.0,CB4554,,2723,CHL,,SP,02.9,length_loa,41.02,METER,563.18,,,,5.5,METER,10.0,METER,1785.71,KW,654.3,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2012-01-01,2014-10-10,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,HILMIR,,CB5401,,2832,CHL,,SP,02.9,length_loa,50.02,METER,1001.0,,,,5.6,METER,11.0,METER,1789.44,KW,1289.49,CUBIC_METER,,ISL,ISL,UNAUTHORIZED,2007-07-28,2008-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,HUACHINANGO,9001198.0,CB4703,,2727,CHL,,SP,02.9,length_loa,41.01,METER,733.0,,,,5.0,METER,10.4,METER,1399.12,KW,789.5,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-09-20,2014-10-10,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,HUAYQUIQUE,8965878.0,CB3393,,2044,CHL,,SP,02.9,length_loa,30.05,METER,,,193.06,,3.68,METER,7.65,METER,633.76,KW,300.2,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-20,2022-11-10,2007-08-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,HUELEN,,CB2529,,2495,CHL,,SP,02.9,length_loa,30.82,METER,217.02,,,,4.16,METER,8.33,METER,0.0,KW,320.83,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-28,2012-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,HURACAN,8903753.0,CB4237,,2667,CHL,,SP,02.9,length_loa,39.5,METER,463.0,,,,5.3,METER,10.08,METER,1051.3,KW,580.0,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,ICALMA,7212042.0,CB2809,,2404,CHL,,SP,02.9,length_loa,34.19,METER,226.98,,,,3.84,METER,8.13,METER,633.76,KW,382.32,CUBIC_METER,,PER,PER,AUTHORIZED,2007-08-20,2999-12-31,2007-08-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,INTREPIDO,8607983.0,CB3088,,2450,CHL,,SP,02.9,length_loa,39.51,METER,512.0,,,,5.1,METER,10.1,METER,838.8,KW,550.0,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,PUERTO WILLIAMS,7303140.0,CB9917,,3178,CHL,,LL,09.39,length_loa,48.45,METER,653.47,,,,4.5,METER,9.2,METER,1491.2,KW,455.68,CUBIC_METER,,NLD,NLD,UNAUTHORIZED,2015-12-05,2020-11-03,2015-11-19,CHL,,Isla camila,,Valparaíso
2025-08-26,SPRFMO,ISLA ORCAS,,CB3387,,1868,CHL,,TT,03.19,length_loa,21.95,METER,,,84.09,,2.59,METER,6.63,METER,316.88,KW,138.18,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-28,2016-10-10,2007-07-28,CHL,,Epesa 6,,Valparaíso
2025-08-26,SPRFMO,ISLA SANTA CLARA,7903914.0,CB6260,,2968,CHL,,LL,09.39,length_loa,51.45,METER,915.0,,,,4.37,METER,9.8,METER,1491.2,KW,873.0,CUBIC_METER,,JPN,JPN,UNAUTHORIZED,2009-06-08,2012-06-30,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,ISLA SOFIA,7222918.0,CB4233,,2636,CHL,,LL,09.39,length_loa,48.45,METER,653.47,,,,4.5,METER,9.2,METER,1714.88,KW,455.68,CUBIC_METER,,NLD,NLD,UNAUTHORIZED,2009-06-09,2016-10-10,2009-06-09,CHL,,,,Valparaíso
2025-08-26,SPRFMO,ISLUGA,8965995.0,CB3424,,2206,CHL,,SP,02.9,length_loa,27.51,METER,182.19,,,,3.93,METER,7.45,METER,779.15,KW,275.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-08,2022-11-10,2007-08-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,JOSEPH M. HAMWEE,8856663.0,CB2999,,2425,CHL,,SP,02.9,length_loa,28.46,METER,192.42,,,,3.73,METER,7.31,METER,671.04,KW,311.7,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-08-08,2022-11-10,2007-08-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,JASPER SEA,,CB4754,,2743,CHL,,SP,02.9,length_loa,43.5,METER,543.0,,,,6.6,METER,8.7,METER,1342.08,KW,699.72,CUBIC_METER,,NOR,NOR,UNAUTHORIZED,2007-10-03,2009-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,JAVIER,9050046.0,CB5061,,2814,CHL,,SP,02.9,length_loa,46.0,METER,799.8,,,,6.4,METER,10.4,METER,1599.31,KW,849.41,CUBIC_METER,,CHL,CHL,AUTHORIZED,2012-01-01,2999-12-31,2007-06-01,CHL,,,,Valparaíso
2025-08-26,SPRFMO,JUAN MANUEL,,CB2240,,2311,CHL,,SP,02.9,length_loa,32.77,METER,243.0,,,,3.84,METER,7.92,METER,790.34,KW,375.02,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-31,2014-10-10,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,KENMOR,,CB3448,,2168,CHL,,SP,02.9,length_loa,30.05,METER,,,194.06,,3.68,METER,7.65,METER,671.04,KW,265.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-08,2007-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,KINGS BAY,7705025.0,CB5322,,2830,CHL,,SP,02.9,length_loa,53.71,METER,1197.0,,,,7.25,METER,11.0,METER,2535.04,KW,1299.94,CUBIC_METER,,NOR,NOR,UNAUTHORIZED,2014-01-09,2022-12-17,2014-01-09,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LA HUAICA,8965701.0,CB3060,,2462,CHL,,SP,02.9,length_loa,27.09,METER,201.56,,,,3.56,METER,8.53,METER,633.76,KW,297.13,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-31,2022-11-21,2007-07-31,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LEOPARDO,8609541.0,CB7977,,3093,CHL,,LH,09.2,length_loa,33.95,METER,554.0,,,,6.95,METER,9.8,METER,1185.0,KW,22.0,CUBIC_METER,,FRA,FRA,AUTHORIZED,2022-11-12,2999-12-31,2022-07-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LIBAS,9016947.0,CB4698,,2731,CHL,,SP,02.9,length_loa,42.53,METER,759.0,,,,7.0,METER,11.0,METER,1814.79,KW,960.0,CUBIC_METER,,NOR,NOR,UNAUTHORIZED,2012-01-01,2022-12-01,2007-06-19,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LICANTEN,8818441.0,CB2527,,2730,CHL,,SP,02.9,length_loa,34.68,METER,381.0,,,,4.5,METER,8.85,METER,1064.72,KW,373.92,CUBIC_METER,,PER,PER,AUTHORIZED,2007-09-26,2999-12-31,2007-09-26,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LIDER,9169237.0,CB5938,,2918,CHL,,SP,02.9,length_loa,55.25,METER,1098.0,,,,7.0,METER,11.6,METER,2424.69,KW,1205.02,CUBIC_METER,,NOR,NOR,AUTHORIZED,2012-01-01,2999-12-31,2007-06-19,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LIGRUNN,9064968.0,OA-5120,,CO-52127-PM,PER,,SP,02.9,length_loa,47.6,METER,769.0,,,,5.74,METER,11.0,METER,2345.0,KW,867.0,CUBIC_METER,,NOR,NOR,AUTHORIZED,2018-11-29,2999-12-31,2018-11-08,PER,,,CHL,CALLAO
2025-08-26,SPRFMO,LIVILCAR,,CB2199,,2367,CHL,,SP,02.9,length_loa,33.5,METER,,,241.37,,3.45,METER,8.03,METER,633.76,KW,356.8,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-31,2016-10-10,2007-07-31,CHL,,Epesa 1,,Valparaíso
2025-08-26,SPRFMO,LOA 1,7031890.0,CB2209,,2276,CHL,,SP,02.9,length_loa,33.5,METER,,,241.31,,3.45,METER,8.03,METER,745.6,KW,349.9,CUBIC_METER,,PER,PER,AUTHORIZED,2007-09-26,2999-12-31,2007-09-26,CHL,,Piura 4,PER,Valparaíso
2025-08-26,SPRFMO,LOA 2,7031905.0,CB2210,,2264,CHL,,SP,02.9,length_loa,33.5,METER,,,241.37,,3.45,METER,8.03,METER,883.54,KW,345.91,CUBIC_METER,,PER,PER,AUTHORIZED,2007-09-26,2999-12-31,2007-09-26,CHL,,Piura 5,PER,Valparaíso
2025-08-26,SPRFMO,LOA 4,7024378.0,CB2238,,2339,CHL,,SP,02.9,length_loa,36.6,METER,,,265.7,,3.89,METER,7.9,METER,536.83,KW,345.99,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-09-26,2019-12-31,2007-09-26,CHL,,Piura 2,PER,Valparaíso
2025-08-26,SPRFMO,LOA 5,7024366.0,CB2239,,2340,CHL,,SP,02.9,length_loa,36.6,METER,,,266.5,,3.89,METER,7.9,METER,745.6,KW,346.59,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-28,2020-08-25,2007-07-28,CHL,,Piura 1,PER,Valparaíso
2025-08-26,SPRFMO,LOA 7,,CB2889,,2413,CHL,,SP,02.9,length_loa,34.09,METER,235.48,,,,3.84,METER,7.92,METER,876.08,KW,345.3,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-28,2016-10-10,2007-07-28,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LONCO,9165138.0,CBLN,,2924,CHL,,SP,02.9,length_loa,58.7,METER,1315.0,,,,7.35,METER,12.0,METER,2709.51,KW,1457.88,CUBIC_METER,,CHL,CHL,AUTHORIZED,2012-01-01,2999-12-31,2007-06-19,CHL,,,,Valparaíso
2025-08-26,SPRFMO,LONQUIMAY,,CB2566,,1840,CHL,,TT,03.19,length_loa,21.95,METER,,,81.92,,2.59,METER,6.63,METER,316.88,KW,140.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-28,2016-10-10,2007-07-28,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MACK,9062063.0,CB2625,,2765,CHL,,SP,02.9,length_loa,47.14,METER,799.0,,,,5.4,METER,10.0,METER,1621.68,KW,980.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2013-01-01,2022-11-22,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MAGALLANES III,7126592.0,CB4299,,2683,CHL,,LL,09.39,length_loa,43.73,METER,536.0,,,,3.65,METER,8.0,METER,633.76,KW,370.0,CUBIC_METER,,JPN,JPN,UNAUTHORIZED,2007-06-28,2009-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MALLECO,9061203.0,CB5032,,2786,CHL,,SP,02.9,length_loa,50.05,METER,876.0,,,,5.81,METER,10.0,METER,2198.77,KW,1049.9,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2012-01-01,2022-12-01,2012-03-14,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MANUEL ROJAS,7120902.0,CB2749,,2356,CHL,,SP,02.9,length_loa,36.18,METER,,,293.5,,4.11,METER,7.77,METER,671.04,KW,401.2,CUBIC_METER,,PER,PER,UNAUTHORIZED,2007-07-20,2022-11-10,2007-07-20,CHL,,Cuzco 9,PER,Valparaíso
2025-08-26,SPRFMO,MAR DEL NORTE,8965660.0,CB2758,,2538,CHL,,SP,02.9,length_loa,28.0,METER,175.22,,,,3.55,METER,8.3,METER,633.76,KW,280.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-20,2022-11-10,2007-08-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MAR DEL PLATA,8965737.0,CB3829,,2571,CHL,,SP,02.9,length_loa,27.09,METER,201.56,,,,3.56,METER,8.53,METER,790.34,KW,280.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-31,2022-11-10,2007-07-31,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MAR DEL SUR,8965672.0,CB2955,,2591,CHL,,SP,02.9,length_loa,27.09,METER,201.56,,,,3.56,METER,8.53,METER,633.76,KW,286.18,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-08,2022-11-10,2007-08-08,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MAR TIRRENO,8965713.0,CB2062,,2648,CHL,,SP,02.9,length_loa,27.09,METER,202.0,,,,3.56,METER,8.53,METER,633.76,KW,287.18,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-07-31,2022-11-10,2007-07-31,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MARGA MARGA,,CB3385,,2195,CHL,,SP,02.9,length_loa,27.51,METER,180.69,,,,3.93,METER,7.45,METER,633.76,KW,296.16,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-21,2007-12-31,,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MARIA BERNARDITA,,CB4184,,2790,CHL,,SP,02.9,length_loa,38.45,METER,506.0,,,,4.6,METER,8.6,METER,1213.09,KW,654.2,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2007-08-20,2008-12-31,,CHL,,Colomba I,,Valparaíso
2025-08-26,SPRFMO,MARIA IGNACIA II,8965854.0,CB3934,,2913,CHL,,SP,02.9,length_loa,38.59,METER,464.7,,,,4.8,METER,8.6,METER,1200.42,KW,650.0,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2012-01-01,2022-12-30,2007-12-19,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MARIA JOSE,9145499.0,CB6001,,2914,CHL,,SP,02.9,length_loa,60.43,METER,1447.0,,,,8.0,METER,12.0,METER,3717.0,KW,1579.45,CUBIC_METER,,CHL,CHL,AUTHORIZED,2014-01-09,2999-12-31,2014-01-09,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MARLIN,8965787.0,CB5506,,2937,CHL,,SP,02.9,length_loa,29.97,METER,333.0,,,,4.29,METER,8.94,METER,1051.3,KW,439.23,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MARPRO I,9083782.0,CB5215,,2801,CHL,,SP,02.9,length_loa,48.15,METER,812.0,,,,5.7,METER,10.0,METER,1764.84,KW,848.22,CUBIC_METER,,CHL,CHL,UNAUTHORIZED,2016-04-06,2022-11-22,2016-03-15,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MATIAS,9055955.0,CB5060,,2820,CHL,,SP,02.9,length_loa,46.0,METER,799.8,,,,6.4,METER,10.4,METER,1599.31,KW,849.41,CUBIC_METER,,CHL,CHL,AUTHORIZED,2012-01-01,2999-12-31,2007-06-01,CHL,,,,Valparaíso
2025-08-26,SPRFMO,MAULLIN I,,CB2896,,2527,CHL,,SP,02.9,length_loa,42.8,METER,547.75,,,,7.07,METER,9.02,METER,999.85,KW,736.24,CUBIC_METER,,NOR,NOR,UNAUTHORIZED,2007-07-20,2012-12-31,,CHL,,Dorothea M?gster,NOR,Valparaíso
2025-08-26,SPRFMO,MERO,8803329.0,CB4072,,2603,CHL,,SP,02.9,length_loa,39.51,METER,500.15,,,,5.1,METER,10.1,METER,1051.3,KW,490.0,CUBIC_METER,,CHL,CHL,AUTHORIZED,2007-07-20,2999-12-31,2007-07-20,CHL,,,,Valparaíso
